,age,job,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,y,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,contact_cellular,contact_telephone,contact_unknown,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown
24198,2,9,0,3,1,0,17,9,2,1,3,2,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
24199,2,6,0,5,1,0,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24200,2,4,0,3,1,0,17,9,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
24201,3,1,0,3,0,0,17,9,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
24202,3,4,0,3,0,0,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24203,3,4,0,3,0,0,17,9,2,1,3,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
24204,3,7,0,4,0,0,17,9,2,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
24205,3,6,0,4,0,0,17,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24206,3,5,0,5,0,0,17,9,3,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24207,3,3,0,3,1,0,17,9,1,1,2,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
24208,3,4,0,3,1,0,17,9,1,1,3,2,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
24209,2,9,0,3,1,0,17,9,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
24210,3,9,0,2,0,0,17,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24211,3,9,0,3,0,0,17,9,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
24212,4,4,0,4,1,0,17,9,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24213,4,4,0,3,1,0,17,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24214,4,1,0,3,0,0,17,9,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
24215,2,7,0,3,1,0,17,9,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
24216,4,4,0,4,0,0,17,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24217,4,4,0,2,1,1,17,9,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
24218,3,6,0,3,0,0,17,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24219,4,9,0,3,1,0,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24220,4,4,0,5,0,0,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24221,4,4,0,3,0,0,17,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24222,4,5,0,3,1,1,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24223,4,2,0,3,0,0,17,9,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
24224,3,4,0,3,1,0,17,9,3,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24225,3,4,0,3,1,0,17,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24226,4,5,0,3,1,1,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24227,3,4,0,3,0,1,17,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24228,3,4,0,3,1,0,17,9,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
24229,2,0,0,3,0,0,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24230,3,1,0,3,0,0,17,9,2,1,2,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
24231,3,6,0,3,1,0,17,9,2,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
24232,2,4,0,3,1,1,17,9,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
24233,3,4,0,4,0,0,17,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24234,2,4,0,3,0,0,17,9,1,1,2,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
24235,4,0,0,3,0,1,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24236,4,9,0,3,1,1,17,9,1,1,3,2,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
24237,2,4,0,3,0,0,17,9,3,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24238,4,4,0,3,1,1,17,9,2,1,2,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
24239,3,0,0,3,1,0,17,9,1,1,3,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
24240,4,0,0,3,1,0,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24241,4,0,0,3,1,0,17,9,2,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
24242,3,7,0,3,1,0,17,9,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24243,3,9,0,2,1,0,17,9,3,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24244,2,4,0,3,0,1,17,9,3,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
24245,3,4,0,2,1,0,17,9,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
24246,3,4,0,5,1,0,17,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24247,4,4,0,3,0,0,17,9,2,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24248,4,9,0,3,0,0,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24249,3,7,0,3,0,0,17,9,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24250,3,9,0,3,1,0,17,9,1,1,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
24251,4,9,0,3,1,1,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24252,3,7,0,2,1,0,17,9,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
24253,2,0,0,3,1,0,17,9,2,1,2,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
24254,2,1,0,3,0,0,17,9,1,1,2,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
24255,4,1,0,3,0,1,17,9,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
24256,4,9,0,2,1,1,17,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24257,2,4,1,2,0,0,17,9,1,1,2,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
24258,3,3,0,3,1,1,17,9,2,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24259,2,2,0,3,0,0,17,9,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24260,4,3,0,2,0,0,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24261,3,9,0,4,0,0,17,9,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
24262,3,4,0,3,1,0,17,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24263,2,1,0,3,0,0,17,9,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
24264,3,4,0,3,0,0,17,9,2,1,3,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
24265,4,0,0,2,1,0,17,9,2,1,3,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
24266,3,9,0,3,1,0,17,9,1,1,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
24267,3,9,0,3,1,1,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24268,3,4,0,3,0,0,17,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24269,3,9,0,3,1,1,17,9,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
24272,3,9,0,3,0,0,17,9,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
24273,3,4,0,2,1,0,17,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24274,4,1,0,3,1,0,17,9,3,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24276,2,2,0,3,0,0,17,9,2,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
24277,4,4,0,3,0,0,17,9,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24278,2,4,0,4,0,0,17,9,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24279,3,2,0,2,1,1,17,9,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24280,4,5,0,3,0,0,17,9,2,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24281,3,0,0,2,1,1,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24282,2,4,0,3,1,0,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24283,2,0,0,2,1,0,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24284,3,4,0,3,1,0,17,9,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24285,2,4,0,3,0,0,17,9,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24286,3,0,0,2,0,0,17,9,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
24287,4,9,0,4,1,0,17,9,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
24288,3,0,0,2,0,0,17,9,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
24289,4,9,0,3,1,0,17,9,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24290,3,2,0,3,0,0,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24291,4,0,0,3,1,0,17,9,2,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
24292,4,9,0,2,0,0,17,9,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
24293,4,2,0,3,1,0,17,9,3,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24294,3,1,0,2,0,1,17,9,3,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
24296,3,7,0,3,1,0,17,9,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
24297,4,4,1,4,1,0,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24298,4,4,0,3,1,0,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24299,3,4,0,3,0,1,17,9,2,1,2,6,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
24300,3,9,0,3,1,1,17,9,1,1,2,5,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
24301,2,2,0,2,1,1,17,9,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24302,2,9,0,2,1,0,17,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24304,3,1,0,4,1,1,17,9,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
24305,3,1,0,2,1,0,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24306,4,4,0,3,1,0,17,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24307,3,9,0,3,1,1,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24308,2,9,0,3,1,0,17,9,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24309,3,1,0,3,1,1,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24310,4,0,0,3,1,0,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24311,4,5,0,3,1,1,17,9,1,1,3,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
24312,4,2,0,3,0,0,17,9,1,1,2,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
24313,4,4,0,3,1,0,17,9,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24314,3,7,0,3,1,0,17,9,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
24315,3,9,0,3,1,0,17,9,2,1,2,2,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
24316,3,9,0,3,1,1,17,9,1,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24317,4,1,0,3,0,1,17,9,2,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
24318,3,2,0,2,1,0,17,9,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
24319,3,9,0,4,0,0,17,9,1,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24320,4,1,0,2,0,0,17,9,3,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
24321,4,4,0,5,0,0,17,9,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
24322,3,2,0,4,1,0,17,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24323,3,9,0,3,1,0,17,9,3,1,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
24324,3,9,0,3,0,0,17,9,2,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
24325,3,0,0,3,1,1,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24326,3,7,0,4,1,1,17,9,1,2,3,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
24327,2,4,0,3,1,0,17,9,2,1,2,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
24328,3,4,0,2,1,1,17,9,1,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
24329,4,4,0,2,0,0,17,9,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
24330,2,4,0,3,1,0,17,9,2,1,3,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
24332,2,8,0,4,0,0,17,9,1,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
24333,3,4,0,3,1,0,17,9,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
24334,4,0,0,3,0,1,17,9,2,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
24335,4,7,0,3,1,0,17,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24336,3,4,0,4,0,0,17,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24337,4,0,0,4,0,1,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24338,4,0,0,5,0,0,17,9,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
24339,3,1,0,3,0,0,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24340,3,4,0,3,0,0,17,9,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24341,4,0,0,3,1,0,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24342,4,5,0,3,0,0,17,9,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
24343,2,3,0,3,1,0,17,9,1,1,3,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
24344,4,0,0,3,0,0,17,9,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
24345,4,0,0,3,1,1,17,9,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
24346,3,4,0,5,0,0,17,9,1,1,2,3,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
24347,3,9,0,3,1,1,17,9,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
24348,4,7,0,3,1,0,17,9,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
24349,4,4,0,2,1,0,17,9,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
24350,4,4,0,2,0,0,17,9,1,2,2,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
24352,4,0,0,3,0,1,17,9,3,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
24353,4,7,0,3,0,0,17,9,3,1,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
24354,3,6,0,4,0,0,17,9,3,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24355,4,4,0,3,1,0,17,9,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
24357,4,4,0,3,1,0,17,9,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
24358,3,4,0,3,0,1,17,9,1,1,3,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
24359,4,5,0,4,0,1,17,9,1,1,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
24360,3,10,0,2,1,0,17,9,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
24361,3,9,0,3,1,0,17,9,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
24362,4,1,0,2,1,1,17,9,1,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24363,3,4,0,4,0,0,17,9,3,2,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24364,4,5,0,5,0,0,17,9,1,2,2,4,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
24365,3,0,0,3,0,0,17,9,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24366,4,9,0,3,1,0,17,9,1,1,2,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
24367,4,4,0,2,1,1,17,9,1,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24368,3,4,0,3,1,1,17,9,1,1,2,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
24369,3,4,0,3,1,1,17,9,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
24370,4,4,0,3,0,0,17,9,3,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24371,4,0,0,3,1,1,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24372,3,4,0,4,1,0,17,9,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
24374,3,9,0,3,1,0,17,9,2,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
24375,4,5,0,3,1,0,17,9,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
24376,3,4,0,3,1,0,17,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24377,4,1,0,2,1,0,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24379,4,9,0,3,0,1,17,9,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
24381,4,7,0,3,1,1,17,9,5,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
24382,4,7,0,3,0,1,17,9,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24383,2,6,0,5,0,0,17,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24384,4,4,0,3,1,0,17,9,1,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
24385,4,4,0,3,1,1,17,9,2,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
24386,2,0,0,2,0,0,17,9,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
24387,2,0,0,3,1,1,17,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24388,2,4,0,3,0,0,17,9,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
24389,2,4,0,3,1,0,17,9,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
24390,4,9,0,3,0,0,17,9,5,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
24391,3,1,0,3,1,0,17,9,3,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24392,3,4,0,2,0,0,17,9,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
24393,4,9,0,2,1,0,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24394,3,4,0,3,1,0,17,9,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
24395,2,0,0,2,1,0,17,9,2,1,3,2,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
24396,3,9,0,3,0,1,17,9,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
24397,3,1,0,3,0,0,17,9,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
24398,2,4,0,3,0,0,17,9,3,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24399,3,4,0,3,1,0,17,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24400,2,4,0,3,1,0,17,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24401,2,4,0,2,1,1,17,9,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
24402,2,0,0,4,1,0,17,9,1,2,2,3,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
24403,3,9,0,3,1,0,17,9,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24404,4,4,0,3,1,0,17,9,1,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24405,4,9,0,3,1,1,17,9,2,2,3,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
24406,3,9,0,3,1,0,17,9,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
24407,4,5,0,3,1,0,17,9,3,1,3,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
24408,2,4,0,3,1,0,17,9,1,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
24409,3,9,0,2,1,0,17,9,2,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
24410,3,0,0,3,0,1,17,9,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
24411,4,4,0,3,1,1,17,9,1,1,3,2,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
24412,3,9,0,2,1,0,17,9,1,2,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
24413,3,4,0,4,1,0,17,9,1,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
24414,3,4,0,3,1,0,17,9,2,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
24415,3,4,0,4,0,0,17,9,1,1,2,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
24416,3,9,0,2,1,0,17,9,1,1,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
24417,2,4,0,3,1,0,17,9,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
24418,3,9,0,2,1,0,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24419,4,0,0,3,0,1,17,9,1,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24420,4,5,0,4,0,1,17,9,1,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24421,3,9,0,2,0,1,17,9,1,2,3,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
24422,4,2,0,3,0,0,17,9,1,2,2,3,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
24423,3,9,1,3,0,1,17,9,1,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24424,3,10,0,4,0,0,17,9,1,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24425,3,7,0,3,1,0,17,9,4,2,2,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
24426,3,2,0,3,1,0,17,9,1,2,3,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
24427,3,4,0,3,1,1,17,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24428,3,2,0,2,1,0,17,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24429,2,1,0,3,1,0,17,9,1,1,3,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
24430,2,9,0,3,1,1,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24431,3,4,0,2,0,1,17,9,4,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
24432,2,2,0,3,1,1,17,9,2,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
24433,2,2,0,2,1,0,17,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24434,3,4,0,3,0,0,17,9,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
24436,3,0,0,2,1,0,17,9,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
24437,4,0,0,4,0,0,17,9,1,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24438,3,0,0,3,1,0,17,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24439,4,0,0,3,1,0,17,9,1,2,3,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
24441,4,10,0,3,0,0,17,9,4,2,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
24442,2,4,0,3,1,0,17,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24443,2,4,0,3,1,1,17,9,1,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
24444,2,4,0,2,1,0,17,9,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24445,3,9,0,3,1,0,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24446,4,4,0,4,0,1,17,9,3,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
24447,3,6,0,3,0,0,17,9,1,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
24448,3,10,0,2,1,0,17,9,1,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
24449,3,0,0,4,1,0,17,9,1,1,3,4,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
24450,3,7,0,3,1,0,17,9,1,1,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
24451,4,7,0,3,1,0,17,9,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
24452,2,9,0,2,1,1,17,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
24453,2,0,0,2,0,0,17,9,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
